customer_id,last_purchase_date,frequency,monetary,recency,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score,Customer_Type
17463.0,2011-11-23 13:40:00,7,2557.91,16,5,4,4,544,13,Top Customer
17464.0,2011-07-04 13:19:00,3,1000.94,158,3,3,3,333,9,Loyal Customer
17465.0,2010-10-10 11:56:00,7,2542.79,426,1,4,4,144,9,Loyal Customer
17466.0,2011-11-29 13:15:00,2,763.28,10,5,3,3,533,11,Loyal Customer
17467.0,2010-11-09 12:58:00,1,102.6,395,2,2,1,221,5,Needs Attention
17468.0,2011-11-29 15:33:00,3,194.8,10,5,3,1,531,9,Loyal Customer
17469.0,2011-11-23 13:15:00,17,5051.25,16,5,5,5,555,15,Top Customer
17470.0,2011-10-26 12:42:00,11,2804.87,45,4,5,4,454,13,Top Customer
17471.0,2010-08-22 11:53:00,1,321.65000000000003,475,1,2,2,122,5,Needs Attention
17472.0,2011-06-01 14:57:00,4,935.1,191,2,4,3,243,9,Loyal Customer
17473.0,2010-10-27 11:45:00,2,607.0,409,2,3,2,232,7,Needs Attention
17474.0,2010-04-19 10:43:00,1,1047.0,600,1,2,3,123,6,Needs Attention
17475.0,2011-09-21 14:55:00,1,194.37,79,3,2,1,321,6,Needs Attention
17476.0,2010-11-09 10:21:00,2,489.86,396,2,3,2,232,7,Needs Attention
17477.0,2010-04-06 10:06:00,2,1144.3,613,1,3,3,133,7,Needs Attention
17478.0,2010-10-27 15:01:00,2,1272.8,408,2,3,4,234,9,Loyal Customer
17479.0,2010-03-17 09:26:00,1,389.26,633,1,2,2,122,5,Needs Attention
17480.0,2011-09-23 11:39:00,2,902.03,78,3,3,3,333,9,Loyal Customer
17481.0,2011-12-06 12:28:00,4,1255.59,4,5,4,4,544,13,Top Customer
17482.0,2010-08-09 15:33:00,2,778.19,487,1,3,3,133,7,Needs Attention
17483.0,2011-10-05 13:10:00,4,591.73,65,3,4,2,342,9,Loyal Customer
17484.0,2010-05-12 15:41:00,2,209.57,576,1,3,1,131,5,Needs Attention
17486.0,2011-03-23 14:00:00,1,396.87,261,2,2,2,222,6,Needs Attention
17487.0,2009-12-11 15:06:00,1,160.55,728,1,2,1,121,4,At Risk
17488.0,2010-03-08 14:07:00,1,336.5,641,1,2,2,122,5,Needs Attention
17489.0,2011-10-12 08:56:00,2,376.64,59,4,3,2,432,9,Loyal Customer
17490.0,2011-12-09 09:08:00,9,2750.5,1,5,5,4,554,14,Top Customer
17491.0,2011-12-08 16:18:00,17,5981.070000000001,1,5,5,5,555,15,Top Customer
17492.0,2011-04-05 15:21:00,3,1122.42,248,2,3,3,233,8,Needs Attention
17493.0,2010-11-19 16:57:00,1,100.91000000000001,385,2,2,1,221,5,Needs Attention
17494.0,2010-07-26 10:06:00,1,54.699999999999996,502,1,2,1,121,4,At Risk
17495.0,2011-12-02 12:08:00,3,806.72,8,5,3,3,533,11,Loyal Customer
17496.0,2010-12-16 08:39:00,4,1412.89,359,2,4,4,244,10,Loyal Customer
17497.0,2010-11-14 14:17:00,2,287.25,390,2,3,1,231,6,Needs Attention
17498.0,2011-09-25 12:25:00,1,272.22,76,3,2,1,321,6,Needs Attention
17499.0,2011-02-23 09:14:00,2,1341.39,290,2,3,4,234,9,Loyal Customer
17500.0,2011-11-22 14:25:00,3,1138.0,17,5,3,3,533,11,Loyal Customer
17501.0,2011-05-03 09:47:00,2,288.6,221,2,3,1,231,6,Needs Attention
17502.0,2011-11-30 13:13:00,4,689.1,9,5,4,3,543,12,Loyal Customer
17503.0,2011-12-07 09:18:00,2,558.96,3,5,3,2,532,10,Loyal Customer
17504.0,2011-05-17 12:59:00,18,9565.12,206,2,5,5,255,12,Loyal Customer
17505.0,2011-07-01 12:50:00,5,2435.48,162,3,4,4,344,11,Loyal Customer
17506.0,2011-09-25 11:39:00,1,302.2,76,3,2,2,322,7,Needs Attention
17507.0,2011-03-23 11:48:00,2,605.58,262,2,3,2,232,7,Needs Attention
17508.0,2011-03-04 08:10:00,8,4579.23,281,2,5,5,255,12,Loyal Customer
17509.0,2011-10-13 10:26:00,8,6115.14,58,4,5,5,455,14,Top Customer
17510.0,2011-11-15 10:00:00,2,514.56,25,4,3,2,432,9,Loyal Customer
17511.0,2011-12-07 10:12:00,60,175603.55,3,5,5,5,555,15,Top Customer
17512.0,2011-11-11 12:11:00,18,5467.820000000001,29,4,5,5,455,14,Top Customer
17513.0,2011-09-28 16:42:00,3,1158.8,72,3,3,3,333,9,Loyal Customer
17514.0,2011-08-03 15:45:00,2,542.83,128,3,3,2,332,8,Needs Attention
17515.0,2011-11-08 14:04:00,9,1617.46,31,4,5,4,454,13,Top Customer
17516.0,2011-11-24 16:51:00,6,957.55,15,5,4,3,543,12,Loyal Customer
17517.0,2011-02-04 11:48:00,1,153.94,309,2,2,1,221,5,Needs Attention
17518.0,2010-10-10 12:40:00,2,329.42,426,1,3,2,132,6,Needs Attention
17519.0,2011-11-22 16:43:00,15,5109.47,17,5,5,5,555,15,Top Customer
17520.0,2011-10-17 12:04:00,1,546.81,54,4,2,2,422,8,Needs Attention
17521.0,2011-11-10 11:22:00,5,1278.06,30,4,4,4,444,12,Loyal Customer
17522.0,2011-12-08 12:31:00,5,1070.71,2,5,4,3,543,12,Loyal Customer
17523.0,2011-11-28 13:20:00,4,652.74,11,5,4,3,543,12,Loyal Customer
17524.0,2010-12-13 14:32:00,3,539.14,361,2,3,2,232,7,Needs Attention
17525.0,2010-12-15 12:05:00,3,1161.9,360,2,3,3,233,8,Needs Attention
17526.0,2011-12-05 11:05:00,12,4166.04,5,5,5,5,555,15,Top Customer
17527.0,2011-10-17 12:32:00,4,939.37,54,4,4,3,443,11,Loyal Customer
17528.0,2011-12-08 13:27:00,8,3628.5,1,5,5,5,555,15,Top Customer
17529.0,2010-04-08 17:51:00,2,1240.25,610,1,3,3,133,7,Needs Attention
17530.0,2011-12-08 18:42:00,12,3141.51,1,5,5,5,555,15,Top Customer
17531.0,2011-06-02 19:17:00,3,1266.82,190,2,3,4,234,9,Loyal Customer
17532.0,2010-11-19 08:13:00,1,65.34,386,2,2,1,221,5,Needs Attention
17533.0,2010-10-01 09:14:00,1,34.8,435,1,2,1,121,4,At Risk
17534.0,2011-10-17 12:47:00,5,1668.83,54,4,4,4,444,12,Loyal Customer
17535.0,2011-03-04 15:20:00,1,164.4,280,2,2,1,221,5,Needs Attention
17536.0,2011-06-15 13:23:00,3,364.83,177,3,3,2,332,8,Needs Attention
17537.0,2011-11-10 10:56:00,2,897.62,30,4,3,3,433,10,Loyal Customer
17538.0,2011-11-14 12:12:00,1,98.42,26,4,2,1,421,7,Needs Attention
17539.0,2010-04-01 12:07:00,4,1226.57,618,1,4,3,143,8,Needs Attention
17540.0,2011-11-15 11:56:00,6,1590.6000000000001,25,4,4,4,444,12,Loyal Customer
17541.0,2010-07-18 11:36:00,1,124.46,510,1,2,1,121,4,At Risk
17542.0,2011-03-15 11:45:00,3,341.7,270,2,3,2,232,7,Needs Attention
17543.0,2010-06-08 12:41:00,1,120.05,550,1,2,1,121,4,At Risk
17544.0,2010-11-14 15:08:00,3,960.69,390,2,3,3,233,8,Needs Attention
17545.0,2011-10-27 14:04:00,6,1448.54,43,4,4,4,444,12,Loyal Customer
17547.0,2010-11-29 09:41:00,2,727.85,376,2,3,3,233,8,Needs Attention
17548.0,2011-04-20 12:01:00,4,731.26,234,2,4,3,243,9,Loyal Customer
17549.0,2011-11-16 09:59:00,2,148.86,24,4,3,1,431,8,Needs Attention
17550.0,2011-05-26 14:09:00,9,2547.64,197,2,5,4,254,11,Loyal Customer
17551.0,2010-12-15 14:12:00,1,306.84,359,2,2,2,222,6,Needs Attention
17552.0,2011-10-10 17:00:00,12,3085.29,60,3,5,5,355,13,Top Customer
17553.0,2011-08-02 10:00:00,4,3757.6,130,3,4,5,345,12,Loyal Customer
17554.0,2011-12-08 14:15:00,5,1952.45,1,5,4,4,544,13,Top Customer
17555.0,2011-11-20 12:22:00,5,1057.74,20,4,4,3,443,11,Loyal Customer
17556.0,2011-05-18 10:48:00,2,300.67,206,2,3,2,232,7,Needs Attention
17557.0,2011-11-25 12:57:00,4,575.46,14,5,4,2,542,11,Loyal Customer
17558.0,2010-11-11 14:36:00,1,259.17,393,2,2,1,221,5,Needs Attention
17559.0,2010-07-15 12:02:00,1,167.62,513,1,2,1,121,4,At Risk
17560.0,2011-09-06 09:18:00,8,1895.8,95,3,5,4,354,12,Loyal Customer
17561.0,2011-11-20 12:53:00,4,722.34,19,5,4,3,543,12,Loyal Customer
17562.0,2011-11-25 14:21:00,7,1122.38,14,5,4,3,543,12,Loyal Customer
17563.0,2010-05-10 14:54:00,2,392.38,578,1,3,2,132,6,Needs Attention
17564.0,2011-11-15 13:27:00,3,454.01,24,4,3,2,432,9,Loyal Customer
17565.0,2010-05-02 11:54:00,1,131.83,587,1,2,1,121,4,At Risk
17566.0,2011-12-01 19:54:00,2,901.21,8,5,3,3,533,11,Loyal Customer
17567.0,2011-12-02 15:48:00,9,5356.03,7,5,5,5,555,15,Top Customer
17568.0,2010-03-16 16:45:00,1,382.79,633,1,2,2,122,5,Needs Attention
17569.0,2011-01-11 14:15:00,1,344.14,332,2,2,2,222,6,Needs Attention
17570.0,2010-11-23 11:56:00,1,100.0,382,2,2,1,221,5,Needs Attention
17571.0,2011-10-20 15:57:00,5,1703.75,50,4,4,4,444,12,Loyal Customer
17572.0,2011-09-29 17:53:00,10,723.01,71,3,5,3,353,11,Loyal Customer
17573.0,2011-11-10 13:01:00,3,380.6,29,4,3,2,432,9,Loyal Customer
17574.0,2011-04-11 09:47:00,1,185.65,243,2,2,1,221,5,Needs Attention
17575.0,2010-02-10 13:48:00,1,171.7,667,1,2,1,121,4,At Risk
17576.0,2011-12-01 17:56:00,41,9056.81,8,5,5,5,555,15,Top Customer
17577.0,2010-03-04 13:01:00,2,348.75,645,1,3,2,132,6,Needs Attention
17578.0,2011-05-05 18:38:00,7,1047.33,218,2,4,3,243,9,Loyal Customer
17579.0,2011-12-05 12:28:00,4,753.28,5,5,4,3,543,12,Loyal Customer
17580.0,2011-04-01 12:41:00,5,545.27,253,2,4,2,242,8,Needs Attention
17581.0,2011-12-09 12:21:00,43,18757.75,1,5,5,5,555,15,Top Customer
17582.0,2011-04-17 13:18:00,5,1450.7,236,2,4,4,244,10,Loyal Customer
17583.0,2010-05-28 14:24:00,1,135.95,560,1,2,1,121,4,At Risk
17584.0,2011-12-02 17:12:00,6,5309.42,7,5,4,5,545,14,Top Customer
17585.0,2011-08-22 13:30:00,7,2093.3,109,3,4,4,344,11,Loyal Customer
17586.0,2010-03-30 13:12:00,1,167.4,619,1,2,1,121,4,At Risk
17587.0,2010-03-21 14:16:00,1,181.66,628,1,2,1,121,4,At Risk
17588.0,2011-08-31 13:37:00,7,2939.55,100,3,4,4,344,11,Loyal Customer
17589.0,2011-10-10 16:58:00,18,14049.87,60,3,5,5,355,13,Top Customer
17590.0,2011-12-07 12:55:00,3,1479.22,2,5,3,4,534,12,Loyal Customer
17591.0,2011-09-27 13:42:00,8,2776.67,73,3,5,4,354,12,Loyal Customer
17592.0,2009-12-01 10:49:00,1,148.3,739,1,2,1,121,4,At Risk
17593.0,2011-12-06 10:30:00,11,8095.8,4,5,5,5,555,15,Top Customer
17594.0,2011-09-15 16:34:00,4,2497.88,85,3,4,4,344,11,Loyal Customer
17595.0,2011-11-27 16:08:00,2,388.79,12,5,3,2,532,10,Loyal Customer
17596.0,2011-11-16 14:11:00,13,4920.67,23,4,5,5,455,14,Top Customer
17597.0,2011-05-10 11:54:00,5,3484.09,214,2,4,5,245,11,Loyal Customer
17598.0,2010-11-23 17:43:00,1,409.98,381,2,2,2,222,6,Needs Attention
17599.0,2010-08-19 12:50:00,1,52.05,478,1,2,1,121,4,At Risk
17600.0,2011-11-22 09:43:00,1,161.67000000000002,18,5,2,1,521,8,Needs Attention
17601.0,2011-04-14 18:02:00,2,421.48,239,2,3,2,232,7,Needs Attention
17602.0,2011-12-07 13:53:00,14,7451.13,2,5,5,5,555,15,Top Customer
17603.0,2011-09-22 14:18:00,4,1793.48,78,3,4,4,344,11,Loyal Customer
17604.0,2011-05-06 13:43:00,6,945.9300000000001,217,2,4,3,243,9,Loyal Customer
17605.0,2010-04-28 14:45:00,1,160.75,590,1,2,1,121,4,At Risk
17606.0,2009-12-02 13:32:00,1,87.30000000000001,737,1,2,1,121,4,At Risk
17607.0,2010-11-28 13:11:00,1,333.81,376,2,2,2,222,6,Needs Attention
17608.0,2011-11-06 13:06:00,4,498.53,33,4,4,2,442,10,Loyal Customer
17609.0,2011-10-30 12:28:00,11,1894.34,41,4,5,4,454,13,Top Customer
17610.0,2010-06-17 16:34:00,5,1529.49,540,1,4,4,144,9,Loyal Customer
17611.0,2011-12-02 13:29:00,28,8371.98,7,5,5,5,555,15,Top Customer
17612.0,2011-10-17 14:59:00,18,5394.86,53,4,5,5,455,14,Top Customer
17613.0,2011-11-17 10:51:00,14,4559.15,23,4,5,5,455,14,Top Customer
17614.0,2011-10-13 16:01:00,1,390.07,57,4,2,2,422,8,Needs Attention
17615.0,2011-08-01 14:06:00,6,733.2,130,3,4,3,343,10,Loyal Customer
17616.0,2011-06-19 10:11:00,4,1060.8,174,3,4,3,343,10,Loyal Customer
17617.0,2010-05-30 12:48:00,1,395.33,559,1,2,2,122,5,Needs Attention
17618.0,2011-12-04 11:50:00,11,4073.2400000000002,6,5,5,5,555,15,Top Customer
17619.0,2011-01-31 14:18:00,1,218.52,312,2,2,1,221,5,Needs Attention
17620.0,2011-10-11 12:08:00,1,81.44,60,3,2,1,321,6,Needs Attention
17621.0,2011-11-18 17:11:00,6,3175.12,21,4,4,5,445,13,Top Customer
17622.0,2010-04-21 12:36:00,2,1130.21,598,1,3,3,133,7,Needs Attention
17623.0,2011-11-07 11:32:00,7,2383.67,33,4,4,4,444,12,Loyal Customer
17624.0,2011-11-25 10:52:00,4,1568.63,15,5,4,4,544,13,Top Customer
17625.0,2011-11-21 13:36:00,8,6067.8,18,5,5,5,555,15,Top Customer
17626.0,2010-04-16 12:15:00,1,254.0,603,1,2,1,121,4,At Risk
17627.0,2010-08-18 11:27:00,1,296.36,479,1,2,2,122,5,Needs Attention
17628.0,2011-09-19 15:21:00,1,75.75,81,3,2,1,321,6,Needs Attention
17629.0,2011-12-04 10:56:00,10,2455.52,6,5,5,4,554,14,Top Customer
17630.0,2011-06-23 11:58:00,2,503.59999999999997,170,3,3,2,332,8,Needs Attention
17631.0,2011-12-08 09:47:00,7,998.49,2,5,4,3,543,12,Loyal Customer
17633.0,2011-11-08 13:25:00,7,2057.39,31,4,4,4,444,12,Loyal Customer
17634.0,2011-11-03 13:09:00,9,2361.9700000000003,36,4,5,4,454,13,Top Customer
17635.0,2010-10-11 15:12:00,3,1265.58,424,1,3,4,134,8,Needs Attention
17636.0,2011-11-20 14:40:00,1,285.56,19,5,2,1,521,8,Needs Attention
17637.0,2011-11-08 12:51:00,2,547.0600000000001,31,4,3,2,432,9,Loyal Customer
17638.0,2010-03-02 14:32:00,2,842.4,647,1,3,3,133,7,Needs Attention
17639.0,2011-03-08 15:22:00,6,615.17,276,2,4,2,242,8,Needs Attention
17640.0,2011-09-14 09:13:00,6,3168.94,87,3,4,5,345,12,Loyal Customer
17642.0,2011-08-12 09:11:00,5,1824.49,120,3,4,4,344,11,Loyal Customer
17643.0,2010-12-01 14:38:00,2,541.25,373,2,3,2,232,7,Needs Attention
17644.0,2011-12-08 13:43:00,20,6028.6,1,5,5,5,555,15,Top Customer
17646.0,2011-05-04 13:17:00,12,4149.79,219,2,5,5,255,12,Loyal Customer
17647.0,2011-10-05 15:38:00,3,331.65999999999997,65,3,3,2,332,8,Needs Attention
17648.0,2011-10-10 09:41:00,5,2216.37,61,3,4,4,344,11,Loyal Customer
17649.0,2011-07-24 15:53:00,3,1578.89,138,3,3,4,334,10,Loyal Customer
17650.0,2011-11-18 14:52:00,1,166.08,21,4,2,1,421,7,Needs Attention
17651.0,2011-11-28 10:29:00,16,5703.52,12,5,5,5,555,15,Top Customer
17652.0,2011-11-14 12:55:00,12,4867.72,25,4,5,5,455,14,Top Customer
17653.0,2011-11-03 12:46:00,4,1207.56,37,4,4,3,443,11,Loyal Customer
17654.0,2011-03-07 13:17:00,1,117.55,277,2,2,1,221,5,Needs Attention
17655.0,2011-11-29 11:34:00,9,3652.48,11,5,5,5,555,15,Top Customer
17656.0,2011-09-27 13:04:00,5,1674.69,73,3,4,4,344,11,Loyal Customer
17657.0,2010-10-05 14:52:00,1,126.0,430,1,2,1,121,4,At Risk
17658.0,2011-11-14 12:07:00,2,595.42,26,4,3,2,432,9,Loyal Customer
17659.0,2011-11-22 13:29:00,14,3834.79,17,5,5,5,555,15,Top Customer
17660.0,2011-07-21 13:37:00,2,359.47,141,3,3,2,332,8,Needs Attention
17662.0,2010-02-16 09:38:00,2,412.92,662,1,3,2,132,6,Needs Attention
17663.0,2011-11-14 08:56:00,17,5175.83,26,4,5,5,455,14,Top Customer
17664.0,2011-11-21 11:29:00,4,1166.23,19,5,4,3,543,12,Loyal Customer
17665.0,2010-08-03 13:12:00,1,563.1,493,1,2,2,122,5,Needs Attention
17666.0,2011-12-06 09:06:00,5,2047.8,4,5,4,4,544,13,Top Customer
17667.0,2011-10-04 14:32:00,9,3950.7,66,3,5,5,355,13,Top Customer
17668.0,2011-12-08 13:25:00,2,347.75,1,5,3,2,532,10,Loyal Customer
17669.0,2011-10-28 08:53:00,10,6142.35,43,4,5,5,455,14,Top Customer
17670.0,2011-04-26 09:12:00,1,205.7,228,2,2,1,221,5,Needs Attention
17671.0,2011-11-24 12:21:00,5,2403.34,16,5,4,4,544,13,Top Customer
17672.0,2011-10-20 14:18:00,7,5778.63,50,4,4,5,445,13,Top Customer
17673.0,2011-12-08 12:50:00,13,4233.58,2,5,5,5,555,15,Top Customer
17674.0,2011-09-26 13:35:00,2,851.7,74,3,3,3,333,9,Loyal Customer
17675.0,2011-12-08 18:03:00,70,38259.6,1,5,5,5,555,15,Top Customer
17676.0,2011-12-05 15:16:00,10,2765.84,4,5,5,4,554,14,Top Customer
17677.0,2011-12-08 09:56:00,54,36692.91,2,5,5,5,555,15,Top Customer
17678.0,2011-03-21 11:52:00,2,599.76,264,2,3,2,232,7,Needs Attention
17679.0,2011-10-18 07:43:00,7,3577.61,53,4,4,5,445,13,Top Customer
17680.0,2011-11-16 12:42:00,3,497.45,24,4,3,2,432,9,Loyal Customer
17681.0,2010-04-21 17:22:00,5,731.1999999999999,597,1,4,3,143,8,Needs Attention
17682.0,2011-11-29 15:59:00,11,4456.78,10,5,5,5,555,15,Top Customer
17683.0,2010-11-19 10:11:00,3,819.01,386,2,3,3,233,8,Needs Attention
17684.0,2011-10-27 11:10:00,1,239.41,44,4,2,1,421,7,Needs Attention
17685.0,2011-11-23 11:36:00,12,5943.17,17,5,5,5,555,15,Top Customer
17686.0,2011-12-02 15:39:00,9,8296.81,7,5,5,5,555,15,Top Customer
17687.0,2010-10-15 12:30:00,1,432.68,421,1,2,2,122,5,Needs Attention
17688.0,2010-11-11 10:41:00,1,304.2,394,2,2,2,222,6,Needs Attention
17689.0,2010-11-16 13:22:00,2,317.08,388,2,3,2,232,7,Needs Attention
17690.0,2011-11-09 15:17:00,20,7448.1,30,4,5,5,455,14,Top Customer
17691.0,2010-12-16 17:20:00,4,780.0500000000001,358,2,4,3,243,9,Loyal Customer
17692.0,2011-08-04 14:01:00,12,2975.8,127,3,5,5,355,13,Top Customer
17693.0,2011-07-25 15:48:00,1,200.47,137,3,2,1,321,6,Needs Attention
17694.0,2011-07-21 12:00:00,3,1695.97,142,3,3,4,334,10,Loyal Customer
17695.0,2011-07-31 10:40:00,5,1746.04,132,3,4,4,344,11,Loyal Customer
17696.0,2011-11-01 13:43:00,27,7679.59,38,4,5,5,455,14,Top Customer
17697.0,2011-04-17 15:40:00,1,338.95,236,2,2,2,222,6,Needs Attention
17698.0,2011-03-24 11:34:00,1,154.95,261,2,2,1,221,5,Needs Attention
17699.0,2010-08-20 09:39:00,2,442.0,477,1,3,2,132,6,Needs Attention
17700.0,2011-11-23 11:51:00,14,6679.97,17,5,5,5,555,15,Top Customer
17701.0,2011-04-01 12:25:00,1,417.95,253,2,2,2,222,6,Needs Attention
17702.0,2011-11-09 16:03:00,6,3144.04,30,4,4,5,445,13,Top Customer
17703.0,2011-11-04 15:51:00,4,1094.84,35,4,4,3,443,11,Loyal Customer
17704.0,2011-06-24 09:40:00,2,885.19,169,3,3,3,333,9,Loyal Customer
17705.0,2011-12-06 13:45:00,11,2083.9,3,5,5,4,554,14,Top Customer
17706.0,2011-12-05 13:34:00,31,20749.98,4,5,5,5,555,15,Top Customer
17707.0,2011-06-07 15:03:00,8,609.3000000000001,185,3,5,2,352,10,Loyal Customer
17708.0,2011-06-05 10:12:00,4,887.9300000000001,188,3,4,3,343,10,Loyal Customer
17709.0,2011-06-23 11:55:00,5,671.01,170,3,4,3,343,10,Loyal Customer
17710.0,2010-10-12 07:49:00,1,293.5,424,1,2,2,122,5,Needs Attention
17711.0,2011-11-29 11:40:00,2,385.1,11,5,3,2,532,10,Loyal Customer
17712.0,2011-10-26 12:28:00,1,522.91,45,4,2,2,422,8,Needs Attention
17713.0,2010-11-22 16:50:00,4,1198.09,382,2,4,3,243,9,Loyal Customer
17714.0,2011-01-23 10:32:00,5,1410.18,321,2,4,4,244,10,Loyal Customer
17715.0,2011-05-23 12:32:00,2,489.59999999999997,201,2,3,2,232,7,Needs Attention
17716.0,2011-11-17 12:00:00,24,15956.97,23,4,5,5,455,14,Top Customer
17717.0,2010-10-14 12:54:00,1,376.92,421,1,2,2,122,5,Needs Attention
17718.0,2011-04-21 13:39:00,2,439.18,232,2,3,2,232,7,Needs Attention
17719.0,2011-11-02 10:36:00,15,5396.04,38,4,5,5,455,14,Top Customer
17720.0,2011-11-13 15:04:00,10,2768.91,26,4,5,4,454,13,Top Customer
17721.0,2010-02-18 15:18:00,1,307.21,659,1,2,2,122,5,Needs Attention
17722.0,2011-09-04 15:22:00,5,4430.36,96,3,4,5,345,12,Loyal Customer
17723.0,2011-08-04 18:37:00,7,3378.4,127,3,4,5,345,12,Loyal Customer
17724.0,2011-09-29 15:26:00,3,1033.0,71,3,3,3,333,9,Loyal Customer
17725.0,2011-11-23 16:34:00,11,3439.08,16,5,5,5,555,15,Top Customer
17726.0,2010-11-09 13:37:00,7,1092.06,395,2,4,3,243,9,Loyal Customer
17727.0,2011-11-24 17:06:00,1,1060.25,15,5,2,3,523,10,Loyal Customer
17728.0,2011-12-06 08:52:00,5,4238.76,4,5,4,5,545,14,Top Customer
17729.0,2010-04-22 15:03:00,1,438.65000000000003,596,1,2,2,122,5,Needs Attention
17730.0,2011-12-06 15:43:00,20,7773.8,3,5,5,5,555,15,Top Customer
17731.0,2011-09-21 15:02:00,6,1708.99,79,3,4,4,344,11,Loyal Customer
17732.0,2010-12-02 09:29:00,8,2470.39,373,2,5,4,254,11,Loyal Customer
17733.0,2011-11-01 08:16:00,2,692.19,39,4,3,3,433,10,Loyal Customer
17734.0,2011-10-17 12:33:00,6,1442.32,54,4,4,4,444,12,Loyal Customer
17735.0,2011-12-07 16:47:00,26,17244.93,2,5,5,5,555,15,Top Customer
17736.0,2011-11-30 15:36:00,3,377.44,9,5,3,2,532,10,Loyal Customer
17737.0,2011-11-30 15:16:00,2,168.24,9,5,3,1,531,9,Loyal Customer
17738.0,2011-11-20 15:05:00,13,4183.56,19,5,5,5,555,15,Top Customer
17739.0,2011-11-28 09:12:00,18,7730.59,12,5,5,5,555,15,Top Customer
17740.0,2010-11-15 16:33:00,6,426.90000000000003,389,2,4,2,242,8,Needs Attention
17741.0,2010-10-29 11:59:00,2,101.1,407,2,3,1,231,6,Needs Attention
17742.0,2011-08-18 15:28:00,11,2098.48,113,3,5,4,354,12,Loyal Customer
17743.0,2010-09-17 14:54:00,1,229.2,448,1,2,1,121,4,At Risk
17744.0,2011-12-06 12:11:00,7,2649.14,4,5,4,4,544,13,Top Customer
17745.0,2010-08-19 12:30:00,2,600.34,478,1,3,2,132,6,Needs Attention
17746.0,2011-04-13 14:31:00,4,904.1800000000001,240,2,4,3,243,9,Loyal Customer
17747.0,2011-08-19 08:13:00,1,71.4,113,3,2,1,321,6,Needs Attention
17748.0,2010-06-30 13:49:00,1,358.15,527,1,2,2,122,5,Needs Attention
17749.0,2011-06-14 15:45:00,3,1026.18,178,3,3,3,333,9,Loyal Customer
17750.0,2011-12-04 14:09:00,9,1797.57,5,5,5,4,554,14,Top Customer
17751.0,2010-10-14 13:57:00,1,157.86,421,1,2,1,121,4,At Risk
17752.0,2010-12-15 16:19:00,1,80.64,359,2,2,1,221,5,Needs Attention
17753.0,2010-09-01 15:49:00,4,390.56,464,1,4,2,142,7,Needs Attention
17754.0,2011-12-09 11:20:00,13,4577.53,1,5,5,5,555,15,Top Customer
17756.0,2010-11-29 12:20:00,3,733.7,376,2,3,3,233,8,Needs Attention
17757.0,2011-12-08 15:31:00,56,9422.45,1,5,5,5,555,15,Top Customer
17758.0,2011-11-20 14:45:00,12,5012.53,19,5,5,5,555,15,Top Customer
17759.0,2011-11-22 16:02:00,5,1276.91,17,5,4,4,544,13,Top Customer
17760.0,2011-11-18 10:56:00,6,918.93,22,4,4,3,443,11,Loyal Customer
17761.0,2011-11-07 10:23:00,1,712.78,33,4,2,3,423,9,Loyal Customer
17762.0,2010-09-09 17:40:00,1,129.75,456,1,2,1,121,4,At Risk
17763.0,2011-03-21 14:25:00,4,86.15,263,2,4,1,241,7,Needs Attention
17764.0,2011-10-20 11:03:00,5,1623.64,51,4,4,4,444,12,Loyal Customer
17765.0,2011-07-04 12:41:00,4,530.8,159,3,4,2,342,9,Loyal Customer
17766.0,2010-11-23 14:29:00,2,299.61,381,2,3,2,232,7,Needs Attention
17767.0,2011-11-24 14:42:00,2,413.05,15,5,3,2,532,10,Loyal Customer
17768.0,2011-12-01 13:22:00,7,3509.51,8,5,4,5,545,14,Top Customer
17769.0,2011-11-27 11:18:00,17,7103.08,13,5,5,5,555,15,Top Customer
17770.0,2011-05-25 12:34:00,5,1143.27,199,2,4,3,243,9,Loyal Customer
17771.0,2011-10-14 11:43:00,4,387.41,57,4,4,2,442,10,Loyal Customer
17772.0,2011-11-29 11:05:00,3,384.77,11,5,3,2,532,10,Loyal Customer
17773.0,2010-07-13 14:07:00,2,585.27,514,1,3,2,132,6,Needs Attention
17774.0,2011-09-04 12:49:00,9,3328.05,97,3,5,5,355,13,Top Customer
17775.0,2011-03-30 10:50:00,1,56.4,255,2,2,1,221,5,Needs Attention
17776.0,2010-11-18 12:14:00,2,338.56,387,2,3,2,232,7,Needs Attention
17777.0,2011-11-15 12:02:00,3,665.86,25,4,3,3,433,10,Loyal Customer
17778.0,2010-02-16 12:44:00,1,197.70000000000002,662,1,2,1,121,4,At Risk
17779.0,2011-11-18 14:15:00,3,658.57,21,4,3,3,433,10,Loyal Customer
17780.0,2010-02-10 13:43:00,3,352.91,667,1,3,2,132,6,Needs Attention
17781.0,2011-07-03 16:00:00,2,188.02,159,3,3,1,331,7,Needs Attention
17782.0,2010-11-22 11:15:00,2,679.02,383,2,3,3,233,8,Needs Attention
17783.0,2011-09-28 16:07:00,3,379.91,72,3,3,2,332,8,Needs Attention
17784.0,2010-06-07 16:08:00,1,112.86,550,1,2,1,121,4,At Risk
17785.0,2011-10-17 13:43:00,3,403.38,53,4,3,2,432,9,Loyal Customer
17786.0,2011-09-15 12:51:00,2,278.74,85,3,3,1,331,7,Needs Attention
17787.0,2011-07-10 11:24:00,4,2601.4700000000003,153,3,4,4,344,11,Loyal Customer
